"","l.wt","l.wt.1","l.wt.2","l.wt.3","l.LCAD","l.LCAD.1","l.LCAD.2","l.LCAD.3"
"Adamts15",5.16378015917712,5.25223636317869,5.04732418464704,5.10217561278855,5.19267132799069,5.3510389692892,4.97874019919313,4.83645301597458
"Nt5dc3",7.64541050530726,7.36353775055914,7.685074776374,7.5554995340204,7.62397247384309,7.46239045172971,7.1299476370979,7.30269329511765
"Tmem184b",6.74938154307542,6.87064785460963,6.97468038833369,6.97468038833369,6.9516372141061,6.98867037334879,6.94044539398253,6.95702308305332
"Mapk3",8.13224131948403,8.11911875199111,8.48345465532403,8.41165164921741,8.1376170495463,8.29972271679447,8.16497996440506,8.39089106900028
"Rbbp8",6.02163468221431,5.90269159831834,5.9342579444477,5.86052736690447,5.61260926795121,5.71075248484842,5.81279935007754,5.27443313419783
"5330417C22Rik",4.19988635816907,4.006491118447,4.27614786051262,4.26739878796866,4.2765164672011,4.12967867332579,4.12704328831081,4.33686406287465
"Scrib",6.5882840111646,6.62133117077728,6.66438868664995,6.72282501413725,6.70097549661714,6.7545294556346,6.53950113908774,6.85655550539151
"Gid4",6.37440288113137,6.48224429764575,6.45765857922501,6.54032197429794,6.4409658620538,6.50773567192528,6.43066906997596,4.7087808044318
"Fbxo28",6.57746455506742,6.64515215755204,7.01265526389209,6.56703701979503,6.73326688135563,6.83622839221291,6.74461933416531,6.75895070932533
"Snx21",6.71597338081074,6.8707208486695,7.07269858174143,6.89939922121523,6.76117613616305,7.00570246384931,6.45840448046617,7.14346311488716
"Fbxo42",5.90321825823613,5.85838742963684,5.57837873009785,5.75412561147229,6.09113935883462,5.96905182908051,6.40516563552331,5.92704340482467
"Stard8",6.62769175154027,6.91091250795341,6.80515048814619,6.8134259880345,6.62605285741996,6.85523651953986,6.45434996700766,6.59189083656322
"Lace1",7.1092968236413,7.10117247406557,7.01108029435048,6.85310977899847,7.04246190986831,7.25757453232417,6.97503191971358,6.99471808144841
"Pcmtd2",8.22317234460762,8.55170453233089,8.38469220025726,8.55026276657455,8.13126000884382,8.35043414989642,7.88878074630737,7.86605356616763
"Mpeg1",9.36895949701127,8.56812287857437,8.40000916044413,8.37224302219661,8.82453442717625,8.56613347937569,9.24507893964106,10.1736240491455
"Ap2b1",8.04686764053361,8.0064691486248,7.83601269296509,7.9280278495848,7.98490447827984,7.91263262142713,7.94418955126232,7.10626350925988
"Snx19",7.50566168048245,7.54160954264068,7.37802961844176,7.61681453249614,8.12480366412366,7.86467889874233,7.95424895616066,8.60083486837985
"Mapre3",7.42215065234146,7.10430101138638,7.05846218657797,7.29938937436457,7.33198828610354,7.17398068237884,7.44501401792268,7.46618179621732
"Tti1",7.04004045440104,6.69550615320909,6.67630436669627,6.94856837714566,7.2907004860393,7.08588509194579,7.05003113409128,6.90193171536547
"A630072M18Rik",5.66810417219614,5.48555750108414,4.73510837208168,5.37719525726547,5.72335814290372,5.66722581745143,5.4719867378617,5.59124418535679
"Sdr42e1",9.77127073771082,9.22247699202395,9.69640354821687,9.80339916004407,9.61403084481441,9.80895897992108,9.65005876102353,10.0234050707234
"Map4k5",6.14105673359964,5.9364830617934,6.17531444890866,6.36053234125291,6.16848256077028,6.23302039444391,6.35182205581442,6.67140965252619
"Rpp25l",8.50268082524006,8.53623392534532,8.37552352205256,8.33930688628324,8.60064501001565,8.6302109088869,8.6620464853279,8.66164593372829
"Gm15583",5.13194377686394,4.99080659091051,4.87483600762883,4.91538671144389,5.15757035135155,5.3039465572684,5.18677666216562,4.71622562425975
"Znfx1",7.25984097767052,7.00314423873259,7.4872837455465,7.13622143528373,7.56506490110612,7.65926697791099,7.67422814966181,7.55478237470243
"Zfp707",7.74816896104589,7.45624737446054,8.10704320924485,7.83406735493101,8.19525339088275,8.31617353490828,8.05477794640753,8.87919808132792
"Pole2",5.27911236017654,4.91247512152909,5.1112065457792,4.83737942134437,5.11645874840601,5.16804747521351,4.85975268054957,5.25340416803147
"Cdcp1",4.70808170680092,5.1746954719069,4.83191685397375,4.85338112377987,6.34468880015089,5.92974754581597,5.96312573117194,6.07664160822444
"Maz",7.60563278006387,7.36956018249919,7.63828421486785,7.44903991284496,7.52705477026598,7.51395611969328,7.67736299294071,7.75216297972335
"Metrn",6.46065180283736,6.60078786877713,6.4929431935249,6.21481507004679,6.28015861285549,6.29441893206427,6.35620416194028,5.00424249288641
"Slfn4",3.91720697916941,3.81435271865508,3.91350603136334,3.98040580887048,3.90701889358259,3.87382294094618,4.07108732036591,4.0091352855023
"Plekho2",7.01529829390694,6.75464818195409,6.9782867106622,6.89289903713849,6.75395198520863,6.70683671287153,6.92761756813684,6.84375099477405
"Zfp612",5.18075416225983,5.07031762073085,5.28252654202885,5.25078778044617,5.26557398007201,5.5341935175504,5.4128770245254,5.23451434951724
"Cenpn",6.32439027807559,6.41310235384496,6.30459627949736,6.19133434936079,6.21554589051406,6.33969224179037,6.2417959755697,6.86402514824203
"Zbtb3",4.66800262167704,4.95190195146445,4.70150275910723,4.73535780684286,4.71393111329039,4.58355235884136,5.02315952435493,4.77137040428099
"Slc16a11",6.74470328282451,6.84774498900581,7.01769925269303,6.49534515790996,6.67552564143517,6.61624808494756,6.71516613046732,6.80070204951873
"Tmem259",9.95177462347383,9.6673831974455,9.92364503652935,9.84490109162645,9.80656057708259,9.77864266029627,10.0354262403713,10.1208294813507
"Raver1",6.02230902755672,5.93519746935271,6.22461567805219,6.0877619042708,6.16508024074236,6.15172956409584,6.3929314336377,6.2836537416268
"Ttl",5.81895084679718,6.08638877940331,6.27592462937222,6.17763699728714,5.91741301741919,6.03391057208865,5.96756258520398,4.52933784385733
"Ttc19",6.44556383486005,6.42266947775052,6.38008507119936,6.63167807326503,6.41773506966719,6.62684925353821,6.62669231622167,6.31597517263116
"Myh3",4.34587662602875,4.43251985266605,4.48561294858669,4.3342986747285,4.32325598931376,4.62338633208691,4.24718896830198,4.23624140684951
"Setd1a",8.17020609921435,8.18780797198007,8.233080842185,8.13013266865514,8.07123092283744,8.0167054571862,8.05716793340056,8.13188550562935
"Mtmr3",7.0607853003651,7.22436051805192,6.99471762895251,7.23068423501412,7.17926550449646,7.2133527258554,7.36673974845743,7.39783863527296
"5430421N21Rik",6.17427995944085,6.19364863605112,6.21536112800656,6.05953904251936,6.04490395638156,6.23810077636615,6.32850125498359,6.82513764270818
"Spink4",5.61021562807414,5.69449094684774,5.69072633105813,5.61055370076278,5.62972403791742,5.85740094000129,5.82898472357239,5.32810168434087
"Zfp26",7.69844485410406,7.6441674176573,7.51669070038282,7.39709384467371,7.57375381424152,7.51669070038282,7.4499393310094,7.54652170265895
"4932416H05Rik",4.74843547036257,4.69728753959798,4.50103048292782,4.45636131538408,4.58216378472867,4.5655918754024,4.70033545191259,4.68729029156169
"Lrrc41",8.21502397471037,7.76946781844256,7.8341307676924,8.14013854278267,8.27587228392175,8.14503482374823,8.28008655707033,8.21556187762482
"Hspa1b",9.42372095169147,10.4828750561123,6.10580062969998,7.26275361934888,8.54136950754827,6.15003151229725,6.32533464297769,5.70980406327017
"Ptpn23",7.15837621274015,7.11087945823942,7.12311469387122,7.23877281845874,7.07484096009346,7.08719591797661,7.22172505274962,7.14548834379061
"Lrrc58",9.50350089632479,9.64690966625703,8.98000901497229,9.30050563118961,9.40110969423015,8.74207595831037,9.07109453569853,9.37261392663063
"Srek1",6.7546688678734,6.85139074264787,6.70772720981604,6.74236839318509,6.71930941063101,6.67432759612885,6.71993382738593,6.89604849961424
"Ces2e",8.72094342393361,8.95919797052582,8.84184358243795,9.10262296629324,8.6781521034843,8.78056240423759,8.98670962639846,8.55139354484694
"Ccdc88c",5.00259496674052,5.20656875886983,5.04211136975675,5.27843328879415,4.91462991206914,4.6309981431485,5.36890751426655,4.99418066519729
"Adamts10",7.11843500279963,6.98991295371061,7.20567186733991,7.07654199338206,6.95333101565432,7.14673799632769,7.01506809478387,6.98234986366811
"2700099C18Rik",3.52725216269862,3.53226284166713,3.38096406128078,3.61122916585888,3.52910216797385,3.37455682998288,3.36044617209717,3.63894845936494
"Kdm5b",7.43075941580776,7.01451595794143,7.19440753714363,7.12685976970239,6.76236426446511,6.7384780529363,7.02176478475933,5.514371411346
"Hnrnpll",8.53840765792167,8.60158940962995,8.44980858415257,8.50258623667128,8.42277618008961,8.59470308908357,8.47580519920705,8.14567745519564
"Iqsec1",7.48328546923358,7.43221532579565,7.73295269617302,7.5770119724653,7.09325198499702,7.23030447811962,7.03742955691188,6.76997334814004
"Carns1",6.1777173153929,6.36360783284204,6.40710824732301,6.21668145679103,6.22319218689974,6.1788912828323,6.54061116847078,6.31622214806466
"Mms22l",5.09018314969465,5.28411198370079,5.05023760000708,5.3826159690736,4.92233806659153,4.84831616769186,4.80859562139523,4.77488808424272
"Plekha6",6.37538007573991,6.45414298462067,6.51979207121694,6.96378181986192,6.31817147977493,6.32752569855258,6.63037008517798,6.50995870767322
"Kmt2c",7.03483912092701,7.1866231672506,7.26086431748067,6.94008251249064,7.00492470044681,7.03084510363304,6.88990923002118,6.65845115019766
"Bckdhb",11.432773527256,11.3854150742713,11.4947052084395,11.4301289544237,10.3015966771362,10.5641384362694,10.5677299594422,10.5749397326045
"Krt2",3.97374295790482,4.0038556754296,4.02669145483789,4.21113776169282,4.08591178952203,4.23480854265178,4.12897119624103,4.00122937357629
"Fchsd1",5.23949103312756,5.42133716158429,5.29452131896638,5.19569011898133,5.23698190368288,5.3756007564675,5.03697395710637,5.08307981702233
"Mrps30",8.63975426416163,8.53156849185486,8.46664808170658,8.51408950714892,8.47061442332138,8.5090331615122,8.67866421833467,8.51300046022166
"Pcf11",6.79308749464796,6.88813533228558,6.65755404968896,6.93851481213025,6.4414611115939,6.53323210858545,6.41040718591528,6.96062476375392
"Ubr2",7.12860674974274,7.06316714443296,7.11086369788985,7.06900156947898,7.11083019352833,7.10111709730203,7.61555195554149,7.23648592150549
"Il13ra1",7.48455268207856,7.1604014166967,7.03714225075786,7.34938730464172,7.43014954217978,7.49558303285223,7.64148117715844,8.27557561140724
"Spg7",7.68002603867544,7.58472962193016,7.62848469196155,7.67558477665373,7.61697963986814,7.63164802875711,7.77039722982219,7.70645616424735
"Armcx4",4.59763342853883,4.9950265375,4.41681725028392,4.75550649925738,5.75512071901056,5.37598132534706,5.13106533393681,5.4878310320209
"Pard3b",5.5959821720639,5.86229558275866,5.99324705969133,5.74798293896639,6.00367823700437,5.57802874357007,5.62290341723862,5.65788405381304
"Psma8",4.75445227695091,4.59005403376222,4.87939063237246,4.59010980006859,5.03448483070227,4.80336809535038,4.56580448744594,4.58494849448881
"Rlf",6.82430974765135,6.55030352137784,6.39682720449318,7.13166623451875,6.05991212466949,6.31520409826882,6.34226840737786,6.01906247740476
"Ofd1",4.42197606504075,4.39088727817479,4.22609616220159,4.59688619723349,4.79079241682793,4.38640697668564,4.4040003381028,4.41307640103263
"Mrps33",9.38971141387222,9.36821461909122,9.36077972026818,9.30567840128063,9.18961900960184,9.38502414326916,9.16343206043928,9.3086642597701
"Syne4",5.8208909418303,5.98405131527379,6.12058543035555,5.75624370584255,5.97325605652758,6.07071801881556,5.91350920273576,6.15313529991883
"Fyco1",7.86615565733621,7.95346168689512,8.20717239769427,8.00412381515593,7.8304605720873,8.15210252890106,7.70915503200997,8.07240104242515
"Tmc4",5.7946581927698,5.98925256516599,6.16238830740287,5.57099916659668,5.83301301765605,6.08538866491367,5.88415293186169,5.94935126951633
"Krt33b",5.90634674135183,6.11457733323552,6.04656601308191,5.79309224300743,6.00310858683195,6.14423656760706,5.86784221368654,5.94202953755195
"Slc27a3",5.32101919930934,5.21670873074873,5.5450049126605,5.08710959231497,5.05959037137001,5.23644210403664,5.15411086329284,5.35820057895134
"Efemp1",6.58027454919304,6.60452698791325,6.40578172443444,6.09372284201231,6.20245592388483,6.38281680530137,6.25672631438063,5.99081187678908
"B3gntl1",6.5007390612205,6.5459804121001,6.70936541568418,6.48942379791978,6.62991952563197,6.49270019047805,6.4050760084075,6.45792050615535
"Arih1",7.97797816374615,8.03064576709938,7.94223293710013,7.90703561944601,8.11336237998009,8.11795936001472,8.19724549756846,7.16181514281377
"Appl1",6.46483617961629,6.58682162752504,5.88433553566346,6.10269843892753,6.94953580843849,6.77882293166072,6.68066543737544,6.62556171719253
"Npr2",7.97299861993235,7.64840648000356,8.81593320847175,8.76549629166281,8.53761476683783,8.96590711048925,8.83557983979551,8.96919818877778
"Wnk4",4.55662578764392,4.60517878388445,4.72387415062112,4.94848156793695,4.43796255106439,4.41854484236022,4.86641931717661,4.44545849020327
"Atr",6.72247217230618,6.80417633465149,6.75705485846925,6.99548621483463,6.48821548753944,6.76001930110333,6.46283907343255,6.44963456394449
"BC022960",4.20665744458583,4.15155037685234,4.38004824589367,3.93547860644074,4.55598360101837,4.37615915380699,4.3290338736608,4.37615915380699
"Zranb1",7.28945368837441,7.53292011231303,7.54167764300647,7.66803095382747,7.35249475206334,7.41105175233928,7.07394222324907,6.91901441425536
"Mustn1",6.68914355916242,6.12557175786428,6.2417773502348,5.77908089601359,6.42263264721511,6.09103481424347,6.44857690288809,6.39498661717394
"Mettl20",9.82712560874602,9.00260464239612,7.97621726212949,8.81248282281318,8.0120430980118,7.8367724688927,7.44902843642019,7.28978633766136
"Rd3",5.10222319990436,5.11876854099035,5.18585207865391,5.02108071020213,4.6341587973325,4.60195487717541,4.59347840273464,4.0374765827706
"Cep112",4.26934062174093,4.50663675375762,4.47866045984639,4.24250754252783,4.30338324006632,4.285479160546,4.41433781415106,4.62687450790239
"Afg3l2",8.21867528135588,8.02282693315104,8.19974676929654,8.24382954654404,7.95612724002488,8.14889547491422,8.17166082634319,7.17374088827567
"Zfp451",5.7802915402378,5.82119395618273,5.68736876828348,5.70874862711218,5.68469706813269,5.81225081529284,5.85045283170868,6.39641572009116
"Baz2a",7.11133615491238,7.0868356279825,7.14743214245847,7.28277952024457,6.88871762957227,7.02811535125315,7.15044794360053,5.13423737127345
"Krtap8-1",4.94777442498596,5.06518280717984,5.07356276978524,4.82132867683984,4.92303272355871,5.23312138642094,4.96253014468612,4.9203013998632
"Pfkfb1",9.14968681968772,9.15224366532622,8.51988793596601,8.13631732124131,9.25238230533204,9.28550625561872,9.45465185219853,8.99270343666363
"Agmat",10.3051337814802,10.3135948267534,10.6086712118417,10.4438858109842,10.4663314220828,10.6385975519455,10.5749712274853,10.6653689637621
"Ifnz",5.39778232734325,5.15698249134976,5.35584016422887,5.15176154353292,5.12940131308824,5.17930163728353,5.2759713784073,5.22644803091161
"Zfp455",3.53532023557295,3.65172427527475,3.80651688508385,3.87350868474683,3.79627628877101,3.84075788619959,3.77505422988799,3.77537224030749
"Klhl11",5.9518365990908,6.16028168984187,6.00548644803949,5.73813680340922,6.10264574495908,6.05846313904121,6.12380833199052,6.13480997474338
"Slc6a20a",3.67316844967313,3.64864133985723,3.58439186210544,3.7135686937348,3.53512691527374,3.61039120069218,3.63430458439757,3.64906644076185
"Svs4",3.97934584849506,3.83815630111769,3.90641664053394,3.82788160777716,3.83537032872329,3.84205983899338,3.75476764663026,3.85094720480428
"Acsm2",5.13838784604762,5.1296566162779,5.11875465202546,5.39907258891469,5.09709214007411,5.08790563823634,5.13363144843082,4.04955671444817
"Epn2",6.33183356737281,6.0702875949824,6.25539687047364,6.49566078949365,6.05618877068717,6.47726606363252,6.54897106270283,5.6486081810913
"Gabrg1",3.84185158133868,3.94057915193677,3.89052466225706,3.85813172401115,3.81337589728605,3.80855878660489,3.95314466788694,3.94617341559984
"Palld",8.2396487900073,8.77276992845991,8.06864840272022,8.15406416720141,8.83839798487116,8.12098974936675,8.19041159654867,8.26070411274641
"Hmgcr",6.55802919613835,6.6174325389785,6.42138686833864,7.32310721447332,6.2176229731686,7.34734608982262,7.15867819882468,7.9868421433235
"B930041F14Rik",6.02485132676962,6.42905467678509,6.34222838130079,6.24189851545656,6.04983526570677,6.21917336171257,6.2335705955354,6.39769174412971
"Robo1",4.48840189229638,4.67479992974021,4.78086370840742,4.81752400486407,4.5051927173788,4.75353527712654,5.27367589018119,5.29213901793002
"Tshz1",7.19391856759263,7.36458131779924,7.5380196407276,7.75336786482367,7.18779307948456,7.22607052985675,7.19954602988381,7.30701687941904
"Vangl1",7.42587752365105,7.37233253556407,7.33189578639144,7.41608138477396,7.46117213074504,7.41386897857291,7.53944445195993,7.29441645983758
"Kmt2e",7.91766470652889,8.19760422710027,7.95579027652508,7.96792506882618,7.86460140149488,7.82485515544161,7.87866940654021,7.64890521678057
"2410015M20Rik",10.0365065646338,9.95471926017435,9.95047540422862,10.1522025163304,10.1081046276333,10.0888064849181,10.0219871368542,4.06428904866616
"Fbxo15",3.88510204358562,4.11819366691541,3.94356965607375,3.83412412939835,3.77588082696098,4.1178487779015,3.89164830828805,3.60091684647014
"Ift122",5.05068400357498,4.80072780136854,5.07227703530309,5.26388594567392,4.7166886098993,5.06660364559736,5.26024392613624,4.90347718381005
"Dock6",7.63721281571034,7.86134861506011,7.71509741796715,7.94137954945037,7.99194478566252,7.62497379447106,7.87780436099007,7.70240218205315
"Papolg",6.14548875138495,5.86916927836177,6.10906609753168,5.94525618602858,6.01515486989066,5.90277191109894,5.96506691377888,6.12103467822321
"Ddx4",3.76128123040525,3.68010095814003,3.77545073109898,3.6914906154178,3.61062790195835,3.93583989029361,3.53284169564966,3.63654469737445
"Trappc12",7.99334857520608,7.81069321442955,7.76725527422412,7.94935989641101,8.1188372779797,8.03655817005403,8.07871533687914,8.1276474136112
"Arfgap1",8.05797764761695,7.71923211829449,7.82446810898466,8.08315937256795,8.11953074461406,8.04778958000713,8.02748584028704,7.9522943064501
"D3Bwg0562e",3.97868465336506,4.12457322343786,4.09297079193388,4.03186034455422,3.89475636865971,4.16520585026798,4.20722482600416,3.74456359440036
"Nelfa",8.38117312396064,8.14201073823434,7.86346523622885,7.73975428667623,7.92291836171035,7.60891677561893,7.47961189937222,7.57936715705943
"Mup3",11.3187596749793,11.2330808415857,11.2353294850022,11.2185272434363,11.1785378540221,11.2180560933361,11.4745497010017,5.33786862411336
"Atp2a2",9.9498233045944,10.0107628523623,9.17316461998555,9.15284576793707,10.1789448921349,9.28029380172203,9.41487819525461,7.78886694953756
"Dmrtb1",4.91718577926492,4.84613222092491,4.84847737423175,4.97710468265963,4.81969495280198,4.97535899061522,5.01934341978093,4.99687101049082
"Zfp445",8.11662389489866,7.65895731325174,7.98552177684205,8.38909246758556,7.87474324491443,8.11356606317405,8.02823775064437,7.80376962438552
"Vcan",4.43943708238932,4.75495115727333,4.84065734260415,4.48668550146688,4.52187864584208,4.64887292209095,4.4596180637752,4.88332897335154
"Trim24",5.92425132265605,5.34272399692865,5.9336544838624,6.23090639400249,5.64762922280274,6.47530504904602,5.91464043519137,6.71591670161437
"Xist",5.29825444371245,4.9622541920873,5.16479500539236,5.23987247143308,5.16511995407574,5.11903907592428,5.2677516120255,3.99397844583144
"Pbrm1",7.76640799740601,7.83048236734634,7.92936721067056,7.95109488869555,7.57683200291292,7.8584992772737,7.70118725177804,7.60919196432526
"Tnrc18",5.49480535423434,5.17853977052171,5.49588770096219,5.38879590657809,5.2987018230135,5.51092531359012,5.42572213223259,5.60940736409915
"Flg",3.58061428413584,3.59810766031928,3.73855546942855,3.64054180436119,3.50508782613009,3.74313997371356,3.73928360263142,3.91948014960245
"Srsf11",8.91118941204706,8.96439308692011,8.80855374459282,8.81881139280865,8.65255679949178,8.69925863515597,8.74313095719086,7.65114356137077
"Zbtb44",6.64299099865256,6.5271513346584,6.60649390008897,6.60220598218504,6.4951006158821,6.72932465651603,6.42536763955788,4.22604374067882
"Rnf214",6.68907571422628,6.74277160389756,6.53438398240044,6.52781083599897,6.65453127718944,6.5641440012544,6.44187500846405,7.07726329737214
"Six1",3.87689762048942,3.87283969049344,3.78775266799359,4.09046069979481,4.07499267467792,4.03393646553692,3.77173707678579,4.06245894045914
"Clip4",4.88728047921509,4.71476842045423,4.82235912879881,4.73482611484022,4.71149160276453,5.06119252234733,4.64964005939062,4.96187499087498
"Scn2a1",4.15516273532563,4.32991617894028,4.25691380649876,4.27169081566965,4.40755146495677,4.26601788538813,4.42753735485529,4.63606407901151
"Fxn",8.4415760187821,8.4534760130647,8.36459156013425,8.56881330235866,8.55980687122945,8.57714653071336,8.40587232857998,8.52262021183242
"Ttpa",12.3214130284513,12.6501999087682,12.5346355492248,12.3455257250201,12.6439266321487,12.8348540915496,12.1844769355087,12.7782649716461
"Rbfox3",4.38666729047841,4.13665388690822,4.17063615494251,4.29395103594686,4.31364725413861,4.27626230171427,4.43423983187674,4.49230250598023
"Apba2",5.05325168821612,4.91348697904719,4.95473047403717,4.72320794725258,4.86600400822537,4.86984061782917,4.8823418125331,4.58421174331843
"Ddhd1",5.84592600514621,5.8023540245234,5.31118596525512,5.60643412923585,6.10634881159943,5.6093101374773,5.9237071420971,4.69434546101005
"Krt81",6.9143719759127,7.39210418012794,7.18771074743291,7.08509392282987,7.2305064255486,6.8188313923072,6.92522803492251,7.00348800380982
"Sycp1",3.8001038820083,3.84633414437368,3.95283078176011,3.94121526036424,3.76130080672018,3.97970436089381,3.83951714018735,3.80203487376466
"Mrpl9",8.25320128230682,8.24133723528549,8.44423342630267,8.37385365286977,8.3561970385617,8.55075271003871,8.40574173769663,8.69585420529435
"Rps6ka3",5.87339878226353,5.68913363253949,5.53738015971912,5.63777165073024,5.64675951788845,5.5893907825699,5.82846260750887,5.64251284827919
"Lhx8",3.97473569855712,3.82814694647268,4.06050399184943,3.95798821690699,3.97064588393355,4.20138732743212,3.79084469198944,3.91177459436147
"Cd48",5.230705270989,4.99747560111106,4.87587352073506,4.95559304707946,4.96919636376302,4.5847759602155,4.69716736215853,5.25108431862482
"Vps18",6.64072336881777,6.51888420440136,6.81238918478616,6.6941942622205,6.83481706567617,6.89489880654714,6.90322353748448,6.80823662872989
"Piga",6.27939827686111,6.46295486633758,5.8631185516893,5.87144240474955,6.50823247133456,5.74107666437172,6.29393498416882,6.11918724399589
"Ryr1",4.73187253953428,4.43365387104941,4.52975699187645,4.39938064543927,4.15987690577227,4.8129301477203,4.44904230719545,4.33159200893037
"Dab1",4.42107443639208,4.42139796080761,4.48540063944133,4.51188420258501,4.64154211022308,4.66680546093165,4.5857513790741,4.30474100776097
"Pars2",6.35389658499591,6.52920204751537,6.52635619494515,6.18907258047965,6.49955556531345,6.45318847420184,6.46737763516956,6.44276281600109
"Bptf",7.59234517398252,7.66291505830451,7.49355687451885,7.53941326921266,7.2675609270357,7.37021791842847,7.07475258097388,3.97098779666072
"Cmya5",5.00244464822106,5.22295869680249,5.43957802770049,5.17740538505655,5.1028895906117,5.15312382593048,5.06396393568878,4.42789937477529
"Ptgir",3.99861073733318,4.36780925965229,3.9695074925456,4.56926340475768,4.11700062013478,4.24694827463545,4.14383125493028,4.20780072856225
"Tmed7",9.4735340806107,9.61811483388783,9.25157877990363,9.44125033810377,9.49060386700678,9.28223635402646,9.53413605192879,3.7278519657541
"Kin",6.24149510027492,6.14817433450834,6.26149696642253,6.20282839236388,6.12612294181123,6.35950333692559,6.23946716522887,6.24600212963437
"Myof",5.38682791114207,5.36605218641416,5.00862026647503,5.16149189442412,5.06588935258839,5.29397258513208,5.26044078518896,5.39681391827456
"Tmem120b",6.39093778731297,6.44478896465284,6.65483812055454,6.61987975669132,6.55215885803538,6.66698462191752,6.93548685701623,6.69138089834608
"Akna",5.2883873567408,5.19039213783524,5.20412512115628,5.28763926883725,5.18251409460675,5.21736138667219,5.26241541700384,5.16409166918207
"Simc1",5.7159019893621,5.53283488147191,5.50752641128163,5.61628080973659,5.43222674195211,5.48402500381055,5.6339100626178,6.24276597162095
"Pilra",5.32087129447538,5.38052222626976,4.94556285234632,5.56452224794607,5.32601738377942,4.9552649980336,5.29925198556617,6.2799407266093
"Med19",7.11876269684578,7.2173445857406,6.78045507001099,7.16645594135845,7.31848975550943,7.08020989583698,7.18994530542556,6.28314107642768
"2810474O19Rik",6.64041900369097,6.77079731167717,7.46254522602994,7.39978090783733,5.66466007531531,6.0707655103082,5.60100793262899,5.309003881966
"AK030979",4.46615736836206,4.20979692009002,4.77192782372527,4.5868978397917,4.52483460430622,4.66637899940763,4.59635538443001,4.87928867696169
"Aldh8a1",10.9900032766857,11.0984574902204,11.2872677012678,11.0872283511005,10.9562173939745,11.2263927138657,11.1361738873297,10.4318513920197
"Crocc",5.81449984621926,6.15934702868976,6.12076663899146,6.1505417240085,6.04509409379748,6.25184961084379,5.90524724788564,5.84693001989423
"Slc30a2",4.84219071404923,4.87830541786623,4.62485790611809,4.71640974977294,4.73443416786988,4.73798078600531,4.9649057506486,4.78967761386126
"Rgs6",4.50023308316343,4.58206822822437,4.7140565809444,4.5343870874704,4.64285065609347,4.57583708817975,4.5937000598962,4.51385169001907
"Bbs9",5.74451876423614,5.78611564482123,5.50109769877779,5.55233043361294,5.95162672430371,5.46078678741486,5.57021474913183,5.72506954179432
"Fastkd1",8.04407018702827,7.95556354664227,8.21015358512447,8.43626305033797,8.23508836894578,8.61435409496218,8.28906063459312,8.03289042763674
"Rasd2",5.30287298920854,5.42979722694396,5.2596018020366,5.09106177646825,5.04871267419644,5.14351276754487,5.19742037645682,4.60630985656577
"Sult1a1",11.6056203545221,12.1772527089431,12.2931613498199,11.3137340303792,12.5134553380522,12.557414039293,12.0465450134608,12.8149156651479
"Gm10439",3.61159851424722,3.60914327068324,3.79697177221668,3.74514954130407,3.74979371491921,3.59030224016502,3.82375689979655,4.00583829922289
"Tubb2a",11.1191254197269,11.5144147353633,8.29035371612222,8.90299228106457,11.5154161493504,9.94065378343802,10.85069755194,11.0546407409723
"Zc3h12a",5.49150135646367,5.38264698847775,5.49920027610448,5.15257499513416,5.45490117189159,5.55147448956113,5.42113205471642,5.22561639567386
"Zfp931",6.24105590532504,6.48534301639114,6.25450126405649,6.77750151413719,6.79469489037985,6.62042101885749,6.66607475738189,6.58947797526887
"Gtpbp6",7.30777312784834,7.29588168288724,7.47404911481535,7.3171267599722,7.39961092909926,7.16740760784687,7.48218969346196,7.22779362822128
"Krt79",5.81814427305448,5.63175433840205,5.62130787077966,5.65979146821168,5.84079076147854,6.0557494459844,5.8935074438156,5.63856175060932
"Hoxa4",4.22777014351053,4.21079857779024,4.22471541453287,4.26843338297085,4.2134280081785,4.22404579393636,4.17887837896552,4.67525381406727
"Calca",4.16289930967742,4.49797044036521,4.37312184132865,4.19361757176299,4.14729810934576,4.21773336133115,4.28280388016843,4.41918855723165
"Fam89a",6.27621989921773,6.42627525614173,6.40062476532598,6.11986908098521,6.43639990300643,6.18326378072346,6.11292944466074,6.76437813781792
"Cda",7.24895193769731,6.53997616876889,6.7549086081032,6.71790408362657,7.68672559806584,6.83272075332837,6.73769095214087,8.60632510804756
"Dapk1",8.75532027915314,8.80211931894237,8.12437776815213,8.29701145830564,9.12331432748779,8.3593949255741,8.17063823279999,7.98162704334408
"Kdm7a",5.81346363512192,5.84627677009314,5.79183334168891,6.01347052289691,5.658460576113,5.81349903659747,5.8005828603474,6.00747304546332
"Hoxc6",5.95126331815443,6.07982225136569,6.12580086503054,6.00965624108756,6.13614735424914,6.18514484549245,6.29207302918376,6.36524337456898
"Odc1",7.91592836392272,8.04509540470164,7.61888650399319,7.85419661027599,7.94923025407877,7.71704245748874,7.78901196342355,7.79182572465322
"Krtap3-1",6.39520070264136,6.47946833338178,6.46173471419351,6.54810188369814,6.44287865602835,6.30139348790162,6.49559731695628,6.14863732122849
"Efcab4a",6.20126000574444,6.0433379423848,5.82823084510854,6.20369724219186,6.23156882592627,5.94406036322067,6.0473795928344,6.06273360904972
"Nlrp6",8.76261238640917,8.8098020778589,8.5609568989024,8.74351786280819,8.53824423268542,8.42007727359834,8.32320791889821,8.64122104652651
