"","h.wt","h.wt.1","h.wt.2","h.LCAD","h.LCAD.1","h.LCAD.2","h.LCAD.3"
"Inhbb",5.6594316865759,5.69077111862187,5.41839468072546,5.87169693256289,5.66454001228059,5.75351421794097,5.53148027784312
"Ep400",8.44148057466864,8.11730096939181,8.50778956697645,8.2072239473331,7.95281979986567,8.08942505661948,7.99982072273158
"Aftph",7.50740823155314,7.46727275449828,7.55712779313366,7.7084041551826,7.493626881028,7.48889944290271,7.52726257983884
"Rbmx",6.84056486475637,6.65149123420874,7.02436246645587,6.99122442750498,6.70284260259081,6.93494369756296,7.00352727013053
"Chst14",6.67396786128825,6.72564791809731,6.8251209749501,6.77064460179972,6.87423845270608,6.51227904260048,6.67739007060973
"Dmrt2",3.78788898102127,3.59177131760776,3.71888183420821,3.95820213419175,3.87836810518554,4.06181714535584,3.81527681746762
"Fbxo33",6.79912601579877,6.56620147483166,6.81073500026205,6.88775582154962,6.82506915098815,6.84186614526102,6.74022078227441
"Fcgbp",6.85899264117471,6.77773136710681,6.64186808521011,6.76500703188507,6.84116648327896,6.72052671494251,6.73799711294126
"Jup",8.69908239161538,8.64055629334106,8.84364410261344,8.94174480405039,8.78404999389463,8.65531640486193,8.48755548540456
"Edc4",7.81722927635145,7.7831569130211,7.93956281862412,7.96214433601771,7.72779938559291,7.71750356345246,7.72132398547203
"Pm20d1",5.68988213198071,5.9831159761885,6.87890260260111,7.57545827968489,6.8171458613445,7.21886997757419,6.97749957427303
"Trmt1l",8.33783434382097,8.44417572750171,8.42885776432538,8.38163759925672,8.18978602062105,7.9292931512746,8.16481010702805
"Etl4",7.6754070814285,7.61425027623555,7.94527661452749,7.76769371181611,7.34628309627231,7.33157982783986,7.43299989901659
"Ube3c",7.7147435049969,7.81918603193244,7.83731712268459,7.89810348661174,7.78475756625028,7.85482198756057,7.80319977895558
"Slc25a45",7.20407956609729,7.35233162694523,7.38486385682955,7.55555336986812,7.40423777218929,7.3202200152382,7.28637118100621
"Rmnd5a",9.24683083832362,9.11290651510972,9.46004381440809,9.71757027313074,9.56213853117077,9.67115402578645,9.48344619044434
"Cln5",7.87765211571665,7.88666530715215,8.03652948839372,7.98674159082219,8.0799703649845,7.94048262851885,7.91881703452417
"Nudt10",5.55208061919349,5.22622959721799,5.51400475624029,5.30125711306017,5.30472662683791,5.39560316039605,5.2312298224526
"Ehmt2",7.2521150694076,7.2066892011463,7.27339750962862,7.35823400063234,7.25127760203093,7.21195649129398,7.14074558341919
"Zfp821",6.13488154446521,6.07394980444741,6.39696218279891,6.31980468927353,6.31694935740434,6.29882764635574,6.07481345757542
"Rpap1",6.98891788468931,7.17305640659186,7.11854422511557,7.20675295144222,7.03692021324865,7.04374962628577,7.04546284787241
"Utrn",7.99188929423642,7.82693907873201,8.20412195749392,8.01829676352617,7.87731343013594,7.88451801256777,7.95311171922331
"Fam102a",6.91558125079813,6.68394336137988,6.65424985007972,6.61853262762476,6.37471163291655,6.27987979091586,6.38574897318059
"Zfp191",7.11111058851555,7.19411186004681,7.04950070150987,7.43381648752372,7.50549644840762,7.39803672898449,7.40466334968541
"Rcc2",6.44769368361016,6.20939750885452,6.33516542859733,6.51410884336013,6.52534960173523,6.49640836415351,6.44208331030537
"Tab1",6.86655616091025,7.01493602599312,7.06366881681407,7.27567104857549,7.14791342717299,7.50308949749095,7.32289942293938
"Jmjd1c",9.1187229653775,9.01895152012606,9.25553519502016,9.36664385566509,9.11525817818389,9.10131931202309,9.20557791628481
"Camta2",7.99782458557219,8.07445839258927,8.01946473304886,7.82918253967349,7.78977492165235,7.87230168566625,7.64820704128773
"Coq6",9.69490334396967,9.72423456398422,9.78425498400156,9.76231481104353,9.5957755835762,9.57447621490578,9.59378437867219
"Fndc3a",7.49942880025416,7.65586762868493,7.94770624408733,7.65599145335235,7.63736339570473,7.55196951859,7.47337626619421
"Dnajc10",8.16371256457715,8.27941698601294,8.39106104419236,8.12332824919788,8.13369176194118,8.23455198289726,8.27481643624511
"Dhx57",6.27984334338283,6.27275424558562,6.89261919170681,6.67721899773573,6.23818736326617,6.31406830907531,6.24361424776535
"Pawr",5.91013003821786,5.97528840901719,5.99877169870042,5.75657180014046,5.75639539884704,5.53119569182211,5.79145147685706
"Dsc2",7.8923208324774,7.81515186960864,8.19372104123536,8.19745649972377,7.86343488080635,7.96908338682485,7.94706702294799
"Rfwd2",9.90828422691837,10.0162096400158,9.88148209926715,10.0321053901625,9.98934652748554,9.97555159052605,10.0658407348256
"Lss",5.2540334737975,5.42651703651967,5.20824520717058,5.20065728093377,5.36792296811463,5.32238117424732,5.47755737848034
"Marveld2",4.17689128035072,4.23382096900116,4.81191065670843,4.08529657908879,4.23631198318499,4.6064290211338,4.78981588349853
"Scrn3",8.44602537897351,8.43892461307924,8.55723071979953,8.38825426277864,8.38972203982416,8.42466215174804,8.53542921687296
"Itgb1",3.5910136802591,3.64150071295467,3.71264959163835,3.73505810074545,3.64150071295467,3.52233614827054,3.64150071295467
"Rc3h2",7.68559224338491,7.85669117482472,7.70757685215739,7.8455203221323,7.89671548016769,8.18046763817145,7.92524103912125
"Plcg2",7.33599767738902,7.05307342176187,7.0662322685649,7.02123551905842,6.78548804057448,7.09010987840106,7.23285959327501
"Ap3b2",5.74213682115054,5.85448031777408,5.65505381260854,5.61274809448311,5.64133034566342,5.81979474582602,5.63007091244069
"Ccdc93",4.80178501611752,5.10199684257334,4.6311864868599,4.96354727415737,5.14618964326774,5.09904729873994,5.64441065518702
"Celf4",4.59588984302671,4.70788494097619,4.57515328657858,4.5428055507989,4.46614675051977,4.61510993511847,4.58060696867753
"D19Bwg1357e",6.97687648498253,7.05928810402612,6.95668568414183,7.11392376752905,7.24232544834621,7.27529606056309,7.24090984290341
"Oxsr1",8.58614923029239,8.49531365491947,8.59062095565687,8.69366550609733,8.63841437296267,8.72578811420928,8.77779388656506
"Nhsl1",6.71088837920491,6.63897567419746,7.12700990989133,7.68984740628386,6.77443457734559,7.14009814273842,7.0954891202383
"6330590E21Rik",4.36107968711194,4.39082813656881,4.30124039230645,4.04281380910472,4.22448873074024,4.13905383355843,4.4456949255762
"BC005512",4.60528992177097,4.42194369248018,3.77508637130223,4.64034038957851,4.5586709321896,4.46059324171182,4.15589330072969
"Medag",6.40022685762488,7.0788863546294,6.56942717819267,7.17397064180029,7.12245432075081,6.96983188198925,7.13268582207316
"Nova1",5.02269213880642,4.7981031498773,4.97689581779211,4.99207698127576,4.9535628747634,5.18871642029644,4.93136278764869
"Tsr2",6.65451552445058,6.53918275499316,6.87070204882985,6.89479072767697,6.77090378811829,6.8480774610408,6.88610839456407
"Sidt2",8.32846826833862,8.21283631777947,8.62332441807813,8.45597649246356,8.17161847249719,8.31374559229119,8.24604318671981
"Muc15",4.08343405392033,4.07456015292638,4.09310436058555,3.98672438017244,3.89903261092755,4.03925124264551,3.95234913024386
"Aim1",4.52520556634336,4.52574066141583,4.79786158298532,4.53655247126361,4.46809438600951,4.31400009411327,4.40766002197781
"Ints1",7.55165474346624,7.39772322817331,7.68137076111554,7.75475217636532,7.41647775633296,7.44457679620034,7.65471979548552
"Fbxw8",8.0337237886152,8.01803305579884,8.17787943273625,8.05953130950642,7.84376380622889,7.80859658665487,7.91877083029403
"Ipo5",9.32611506376974,9.3725998344402,9.25982058983731,9.34621680594493,9.29483068250166,9.18918676647675,9.36686454377472
"Parp16",6.05460366681467,5.65911147224909,6.45867679333558,6.56580262951079,6.17144864435254,6.6186423598706,6.28242545953474
"Crim1",5.22986712950024,5.39211020941073,6.09131446463419,5.77332122213166,5.70400759596417,5.7767690540676,5.43974421581001
"Arhgap18",7.64331962385657,7.43045472616077,7.67926318631581,7.53270774022036,7.80451342992074,7.27787970189077,7.72397084740566
"Hmgxb4",7.13798379567158,7.30084663023212,7.45519108265718,7.33732691093937,7.37147661968095,7.21070582195891,7.44239566521429
"Trim33",8.05415913682575,8.07159606040365,7.99578619828306,8.11635394309295,8.01888661033316,7.91037554109119,7.93317797933838
"Rps9",5.57963565617624,5.36939047318688,5.65083887437571,5.98596768217261,5.50846906137229,5.47357273146866,5.67383094522373
"Fa2h",5.02164082232342,5.18954666510014,4.9452820113491,4.77821872359793,4.50964637906498,4.85661794983419,4.81001475623838
"Pacs2",8.07966610933114,7.88579177716345,8.35678105643316,8.37055210966548,8.06173424435519,8.07067107675293,8.24732591707749
"Abracl",8.90464684350864,9.22774504620957,8.99484828124678,9.37998007935679,9.49820426644865,9.63486095385405,9.37579056701718
"Rap2a",6.60478061770147,6.62043097514671,6.88994119877758,6.83233169073155,6.69546112960231,6.80896178168403,6.76105956862343
"Axin1",6.64374014193189,6.59517898625859,6.71245897378739,6.69725645347377,6.57113609994475,6.72274388045051,6.7204241093298
"Rdh10",7.00598826458207,6.98261641746084,6.94039730480288,6.98776811392732,6.75740435790177,6.90136906816263,6.7723240763757
"Trim23",7.44651364195642,7.5181145276639,7.45706267123823,7.43133069745682,7.35646676024613,7.71571782648178,7.53076884793518
"Uba7",7.36347914163611,7.15834046099698,7.46880102437391,7.2332774154802,7.00911288550626,7.09361182983837,7.10418797907459
"Sec24d",9.2995843752989,9.24537277408901,9.01096049993579,8.73340132235181,8.6347465902061,8.80414964377092,8.76642799923535
"Gpr153",6.43311827865918,6.69465834049127,6.6747174053786,6.74659829395889,6.70882793125531,6.73594709779704,6.78179599722281
"Os9",7.40137550149489,7.50025468574593,7.59797101816781,7.42896967367633,7.39783082483909,7.44883094917665,7.23313508950134
"Usp47",9.52490356769581,9.57438207424115,9.56617061007253,9.82787855360926,9.70539872095404,9.73900792828519,9.87331514088809
"Klhl2",6.61421208735379,6.79018504179363,6.65682783198844,6.86521436399522,6.66292809064662,6.50402921121146,6.59361640841097
"Mlxip",8.3369130903644,8.34346010127864,8.51791094552174,8.85096071487405,8.32841306451079,8.5111533167781,8.44195557487937
"E130012A19Rik",3.85277008312598,3.79793092480873,3.76154250976422,3.73189756810947,3.50714448826692,4.06964022014029,3.88887093089011
"Pcsk6",8.07797810106246,8.11257649766012,8.51315119224179,8.51753424477631,8.260386566939,8.34706872049541,8.3007707782984
"Fnbp1",7.02647065247098,7.29263682838496,7.329756655154,7.24549962265794,7.0020250011446,7.25938685281302,7.09043124386124
"2310067B10Rik",7.35205128498496,7.37784387548678,7.48185875245203,7.69668813780133,7.39672181881549,7.58058449871965,7.41612438026395
"Fam76b",7.76553138692167,7.69814650839857,8.101578750507,7.96708910260614,7.67020728550203,7.87335137531241,7.82744092357077
"5430417L22Rik",7.42863327477973,7.3624882993011,7.55670644699729,7.65276238754823,7.4745945492831,7.66023348063709,7.28530881058257
"Klhl42",5.85819579145353,5.75793931238927,6.25920637769535,6.53486591977786,6.33667748617341,6.500110170983,6.50230163803648
"Clstn3",6.32370378880653,6.2399788064742,6.24128057320179,6.20969918771816,6.05101725778273,6.40653224850952,6.27915664683956
"Cubn",5.30609274008509,5.03588471486269,5.50066618862867,5.6574854673733,5.68598472053255,6.00440145629947,5.5666201335069
"Pcnxl4",5.33922191981039,5.33404776472438,5.59795807966224,5.2340622142981,5.48113390319379,5.42871759852254,5.48532300091618
"Phlpp1",8.14755723537659,8.32548140142969,8.56593134677698,8.35354428396445,7.9771475558827,8.1083698814963,8.12102991075232
"Fam83h",5.02713471692456,4.89751364033396,5.01969548812018,4.78418237685243,4.81058060577017,4.83993324194499,4.86444261198295
"Thra",7.95617723894654,7.99383231768207,7.67906518761071,8.27510137662596,7.9810755915847,7.86373049376123,7.82685429351565
"Zc3h14",8.91598366429501,8.95983491161916,9.02813153132004,9.11595458899292,9.09638752670114,9.20821411412533,9.25207939004465
"Hnf4a",5.27839056904131,5.51451645351181,5.47674215426349,5.45952656288045,5.48588641978353,5.49178099985107,5.4012190101428
"Fbxo2",4.35698797655524,4.2034353207089,4.20764441815166,4.52111432467127,4.23799476460171,4.56541116099284,4.49192240814641
"Plk2",8.0341216033618,7.95073131343405,8.820759753674,8.08896060994232,8.40358928442886,8.17388816654299,8.10204697691644
"Rapgef1",7.94594146570162,7.84665123529113,7.84455385843522,7.70669502200098,7.72819283961448,7.69441073573385,7.65384927675649
"Sash3",5.84067823731819,6.02448989865651,5.96309328545459,5.88850256050502,6.0365299279637,6.05259934961129,5.69129713924005
"Rnf43",4.43624587411966,4.41667074217429,4.41183275997855,4.17754941954694,4.26133628652041,4.31736181553295,4.41822618356353
"Lama5",8.24061240303537,8.34614512292702,8.6730152058478,8.5242207604934,7.91364505658747,8.3297648608946,8.30314840330064
"Lancl1",8.47307569000972,8.43219803449191,8.62097412845798,8.07236832114536,7.95897877098075,7.98227585784845,8.12417880130547
"Car9",4.78569512785572,4.56903264263464,4.66816043474594,4.75068999866296,4.75791457158618,4.65715550070409,4.61077930425878
"Dennd4b",8.20298771251581,8.17165369657429,8.10927096283612,8.17065342860651,7.89224911749029,8.23945809532383,8.07488643976087
"Nckap5l",5.45246546374224,5.67188363559243,5.7179770480183,5.74400949696259,5.55693678332097,5.58498714655092,5.60396009186447
"4932438A13Rik",8.3865737822582,8.33955007815833,8.70924858407959,8.71954540389902,8.23528284967284,8.44314952120483,8.39836691766491
"Tsnaxip1",4.63212102982828,4.62047480253077,4.54423671381798,4.43234639883272,4.67198799765096,4.72387890031108,4.76870153749446
"Scara3",5.03751427263718,5.10505057525204,4.90815638977085,4.73197357413621,4.85674427454477,4.99480339701355,5.14332108619829
"Fth1",13.5993492955811,13.5433378890928,13.6115159702581,13.5419528403678,13.6899307255919,13.6143572067673,13.5985916066939
"Ddx42",6.85723781579641,6.90423636179934,7.18767888208447,7.14335719166952,6.95165539624956,6.96683406920301,6.98717019831038
"Slain2",10.8494010660877,10.8151198838498,10.6824400267673,10.8360958529014,11.0330780178289,10.9112696232385,10.9102136166477
"Mtmr7",4.72551437493631,4.90089037381941,4.68066698436116,4.53378110647147,4.73327450204759,4.48743393236305,4.78849361686495
"Myh4",4.38217356739876,4.0986671502061,4.23443694046902,4.33476118461696,4.21586563789249,4.43887234190639,4.32236913147608
"Gtf3a",8.64581296000596,8.62563141026532,8.71970470747741,8.75511647843363,8.85840503539793,8.79483217326686,8.78558635058511
"Lgr6",6.89414596569867,6.84235524668274,7.26299044804959,5.9486203293512,5.78550674189726,6.17482464038931,5.91808421012263
"Spice1",6.34804181691609,6.30455927381804,6.43216224835284,6.36785253020463,6.26450441662535,6.12388969673091,6.10513342392093
"Herc4",8.13296209937421,8.10774321671655,8.00300994906513,8.28891588376496,7.96789865743358,7.97926203508899,7.93076904102933
"Dnmbp",7.1178592686952,7.16826625136313,7.2479877826683,7.18364957265989,7.01670835392034,6.92407184880461,7.08536335995771
"Ace",7.04251260230664,7.29565794018972,7.10425393314153,7.0835822137481,7.18277173888847,7.42358581805197,7.2849823427598
"Penk",6.54280954300467,7.21361644951761,7.51053664122127,6.5121917986312,6.40082172732636,6.109367455236,6.37073813996435
"Epn1",8.34086229489677,8.2314948107249,8.22613711519096,8.53923420158869,8.33911421892884,8.42550852562162,8.27501105291055
"Mdfic",8.09775720757509,8.1534767410752,8.32749179138059,8.32269288118674,8.39701184629566,8.29359625552248,8.30201236339506
"Themis2",6.35206514884413,6.5545721224573,6.36287504189884,6.69256110539988,6.63960972132097,6.67529819523956,6.31725883870025
"Mal2",3.76981002727545,3.66034942887545,3.52987652981233,3.94776030757383,3.44631578946457,3.64550165463162,3.49400834680315
"Amph",4.2457247355998,4.53319938933725,4.33872126706128,4.72724533310957,4.16668612486392,4.45238062213498,4.32493262261632
"Synpo",7.00257173365135,6.57439873049005,6.69204647076415,6.9145707240557,6.88471132608665,6.94728924672966,7.41791659105846
"Nup188",7.14314164758391,6.94525958104271,6.8841829155459,6.96038532512789,6.93055769902146,7.09433035296744,7.07886938715946
"Smo",7.11490007599826,7.1396724416135,7.23378469054575,7.06301572396922,7.01409564476718,7.13756269557525,7.13297529718891
"Txndc16",6.77475833716741,6.72804212578775,7.24304065895903,6.87809180435107,6.76639891111553,6.67885348191858,6.77533287477749
"Tnks1bp1",6.68837691099747,6.58273316785168,6.72151894505607,6.43760820754809,6.38243340100629,6.52015458648114,6.54402504263395
"Acacb",9.81004812101078,9.66618351799277,10.0079898640125,10.0339595072325,9.76479331826117,9.83870123005208,10.0108012340216
"Abi3bp",5.84989949545557,5.89172665033517,6.38398019231612,6.14125761399804,5.85092715817713,6.12283733153747,5.91257777624237
"Them4",7.7522978794824,7.63353111149383,7.83938509008121,8.15128617204947,8.21044731298487,7.99530886345516,8.09541506296145
"Adamts15",6.07574794974106,6.01803500373103,6.3086987033329,7.08315144593826,6.7950124468525,6.50537443246973,6.59018461098658
"Nt5dc3",8.56400578506651,8.425386372566,8.2938880965092,8.36819649977717,8.33263212751134,8.15065095907895,8.1337155793634
"Tmem184b",7.15503788816576,6.99395039906737,6.88404325099921,7.17655425954288,7.01925800840948,6.94466587064,6.98014266300347
"Mapk3",8.78069493701316,8.84913639841086,8.94739439870311,8.66686436399475,8.74196530427551,8.73678496420247,8.88949587151992
"Rbbp8",6.33668277876575,6.2756401648677,6.16944576676454,6.31466236092824,6.25314054484442,6.32584123302532,6.30302630450094
"5330417C22Rik",4.46693128717366,4.26739878796866,4.40122598293334,4.22201438571091,4.31335731526744,4.13279479324476,4.15006252724706
"Scrib",7.17726653941817,7.04710722148128,7.31061887050134,7.37515397330968,7.15397026397776,7.06327577761067,7.14145097982453
"Gid4",7.09749559552468,6.98292137655036,7.02290004822553,7.1805714095945,7.1247600505869,7.30972314749803,7.13512829933206
"Fbxo28",7.57289504820823,7.54873230063819,7.52173092411704,7.71032044941022,7.35147762828665,7.49101977947303,7.58791009944091
"Snx21",8.07113366953193,8.11465358844291,7.90011592827767,7.88398449868898,8.13380526293881,7.94002435368449,8.04388526103628
"Fbxo42",5.54861217273867,5.84749603412163,5.76613519624301,5.51196765859543,5.51385020600551,5.28815414130333,5.84617854143202
"Stard8",8.85805887990187,8.90325448337479,9.05550188743683,9.17192075115716,8.76791568053833,8.80377382118798,8.7812728213203
"Lace1",9.55753224473724,9.40611272101595,9.49530793793248,9.77413181858075,9.62365535864359,9.80523011677371,9.79088018381611
"Pcmtd2",8.76628483894508,8.62951454282484,9.10844369495834,9.10605188072175,8.89235826737758,8.79093161544797,8.81414417571158
"Mpeg1",7.31329438227455,7.01194853444784,7.15991643290457,7.11064094712045,7.34564874333256,7.30745502900542,7.24808259482501
"Ap2b1",7.71791634968674,7.71131820698556,7.74070340318179,7.75303580749166,7.82199838728811,7.45355358852651,7.64944032048688
"Snx19",7.82915665953561,7.78468113537006,7.90381779648555,8.17411907039845,7.9808187128684,7.85426042251889,8.02473279231574
"Mapre3",6.92313860035287,6.91505187692699,7.15193895971658,7.28340862819037,6.99885418049335,7.34605022340507,7.23771131474477
"Tti1",8.18495748990569,8.15117452882208,8.19487374245238,8.34395983180637,8.21764756383469,8.13840477289125,8.27759260073037
"A630072M18Rik",6.81905935421998,6.91821669350503,7.05638453717247,6.62509014122259,6.36796664853288,6.59507901267123,6.47577906155421
"Sdr42e1",6.17595379290889,5.91071467606472,6.165067172542,5.90856459298344,5.81360241419507,6.01329520123509,6.08200976930967
"Map4k5",6.91369098013442,6.77685212629473,6.62048596561756,6.86091677212378,6.9400464425577,6.71988291088929,6.88121840250787
"Rpp25l",8.21999081589869,8.32639411594113,8.02525907118254,8.08429243244327,8.12093155223973,8.1450099524585,8.21881002914429
"Gm15583",6.37434677147563,6.38034434601411,6.12684569003281,6.55829235744842,6.22230147715765,6.17367034125623,5.95370820132338
"Znfx1",7.24449351722859,7.29513313625057,7.41741651887837,7.12801319579072,6.94563099416623,6.97278546133701,7.00872553457254
"Zfp707",6.32780931991925,6.40682218101421,6.58918761212594,6.47128957720635,6.25987863061682,6.41814277954918,6.41535373042171
"Pole2",5.09783312475531,5.25498058937566,4.85417367832822,5.0518521660643,5.31217867564004,5.03682243208489,5.31494759799258
"Cdcp1",4.47649529694861,4.8862151866422,4.5661787668982,4.39921608332387,4.33919718709609,4.91288612757684,4.58173085381243
"Maz",7.14785951061295,7.30054429674511,7.57348253667979,7.35343074817851,7.29639674315549,7.37036614256692,7.31887627435314
"Metrn",7.2594605430746,7.61833573392775,7.25015772340561,7.25984687512814,7.15234996241759,7.22318259890653,7.33487732510135
"Slfn4",4.08738510335259,4.22604420322999,4.07135200557325,4.3002638862023,4.41730219473521,4.35955708274201,4.2370910022381
"Plekho2",6.72281504340819,6.88173765757829,6.66797872973668,6.58456134567633,6.6085257902958,6.78579756203999,6.81570427176067
"Zfp612",4.65483900824224,4.32703548949895,4.87198022505854,4.63613561630389,4.63543273772781,4.70226191147607,4.86068967271447
"Cenpn",5.97641198445463,5.966896116297,5.90187187740982,5.8856766451886,5.99453175426068,6.03234403495008,5.80378382889842
"Zbtb3",5.3325567112277,5.26987259111001,5.33410448793554,5.47809502055221,5.36545903207727,5.54697222445492,5.34786617414181
"Slc16a11",6.40651796293865,6.24036976516141,6.27067413896606,6.23904511556162,6.47973435569177,6.48134512306818,6.16718428482995
"Tmem259",9.91947367513325,9.84086136779576,9.95893665321072,10.0443277210701,9.99938201660339,10.0213078752284,10.0342377289493
"Raver1",6.40183582236538,6.37144325071409,6.45514471400387,6.38192521688513,6.26008161954662,6.21273093265525,6.11330826105233
"Ttl",7.37037416414603,7.4984043651463,7.61702244784246,7.6600769236063,7.61292646188135,7.71782627051956,7.47507081433311
"Ttc19",9.44541075647704,9.18305967719871,9.29668141151913,9.10418409932969,9.06187527148268,8.95307441158113,9.27357300146674
"Myh3",4.15529726745465,4.13546944793493,4.33629417232666,4.37593174902106,4.12250127472639,4.1731263138721,4.93910506270261
"Setd1a",7.91815184902594,7.85770324959834,7.82561399199485,7.77360244354849,7.72202201320408,7.86352489206552,7.69938373678063
"Mtmr3",7.24224045303116,6.98286777532597,7.11235474107056,7.1376586461126,7.2945365739101,7.18383404538475,7.25506219295782
"5430421N21Rik",5.82807283279887,6.10451237272492,5.98810192476756,5.93641837355299,5.67483003498855,5.89168694525115,5.88364825753097
"Spink4",5.51647852575038,5.45610282823089,5.26756388765199,5.23312430157281,5.32704875126733,5.4191956375773,5.26384543079753
"Zfp26",7.08260435006704,7.16220661168227,7.33046670495567,7.50868653657537,7.47423695317582,7.49165198665437,7.54906612507863
"4932416H05Rik",4.79576679196135,4.79437635416107,4.9140925568268,4.68155906563437,4.61914633975448,4.90893844171979,4.94095658599669
"Lrrc41",7.6197605831029,7.6210928775754,7.71506878679283,7.74186421217236,7.66987999430097,7.71434499149474,7.57367331480472
"Hspa1b",10.1474596806112,10.6627936531458,5.9608444208649,7.40451925334927,7.34125819883438,5.81784213483546,5.8945607629708
"Ptpn23",6.97396943680823,7.22233529205795,7.00756992099959,6.96669012812206,7.04829646382702,6.87123254169112,6.82376426094811
"Lrrc58",9.63779642486806,9.48830993830455,9.48684495450935,9.45170690152769,9.53316216746687,9.39376160601556,9.62652966735128
"Srek1",7.02404350969987,6.89532320843496,7.22656965905526,7.33118885246501,7.16807601228585,7.04400827034537,7.11065309074204
"Ces2e",4.35914709509317,4.45444492545963,4.60426997716616,4.49969156625534,4.5835514562749,4.41436152848323,4.76913068697876
"Ccdc88c",5.82301516676099,5.86002729957837,6.11090377685161,5.63925601499259,5.6985459372789,5.56647437598214,5.54583162774418
"Adamts10",7.60187825311682,7.56747106588963,7.87972689935564,7.69723080274614,7.62712191889833,7.57384157849987,7.67107387985727
"2700099C18Rik",3.61985173916756,3.63824752952502,3.61327243956756,3.48884222608561,3.68843529799233,3.4661180740571,3.42990474209191
"Kdm5b",5.76123638474779,5.81881368030527,5.98542412666016,5.99258743685743,5.88962865798061,5.91305145970321,5.79316306325938
"Hnrnpll",8.86502271162224,8.9450046108125,8.96499517438952,8.9260065815905,8.94399240788223,8.81705015843252,8.98804010114459
"Iqsec1",7.89263477888586,7.72800697964512,8.14261306086907,8.14905026668719,7.96033684178745,8.05819303639982,8.13839327842894
"Carns1",8.22341337859764,8.13906100856218,8.81678201572927,8.91608528421616,8.26787751751875,8.43334958348099,8.42217256469315
"Mms22l",4.331083253375,4.13610072272298,4.56979941806143,4.32970708790113,4.44606542416225,4.48046677500949,4.48905803824168
"Plekha6",7.35628319474241,7.41273072532295,8.20406718888366,7.98386098375183,7.42595487750182,7.62023214427405,7.54400254726668
"Kmt2c",4.93338010871413,5.13817880927139,5.07954225581241,5.15343286194932,5.37538963347861,4.98282431896064,5.44289059606073
"Bckdhb",10.5572023270624,10.5188531719175,10.820690118927,10.3499508289535,10.1406784651483,10.1529541837171,10.0714473455784
"Krt2",3.83651477127951,3.99938040978902,3.98583274014883,3.81541731803638,3.84741349898954,3.93083855917212,3.80689380425843
"Fchsd1",5.244519756695,5.37202410900883,5.53464652008531,5.1218076292567,5.08959191788484,5.12674432061387,5.05504754996762
"Mrps30",9.03287406729089,9.03364665699637,8.98463244032217,8.80232810779281,8.86514763120456,8.98330973546419,8.96586899722775
"Pcf11",6.82646173231551,6.88314602821092,6.92337054870343,7.18194528504021,6.69640302655685,6.81326005977763,6.86078387718871
"Ubr2",6.8050069584585,6.99597264610159,6.84583906565325,6.73865517250752,6.68864672475021,6.61980195171217,6.85149190651361
"Il13ra1",7.84921636751458,7.93858219385687,7.89033502298378,7.88222562341694,8.15452242953771,8.17425199930921,8.2691501474214
"Spg7",8.92161942919883,8.88376522517745,9.07298764843794,9.14518740584239,8.88189889142803,8.7737254977656,8.96700861309789
"Armcx4",6.98142480338123,6.64716151013083,6.83315372483905,6.37996858153883,7.35200748491123,7.19717019186631,7.06198977839243
"Pard3b",5.23707398004039,4.76356985854154,4.92889405179974,5.15402646482914,4.96789456905545,5.06250189797519,5.02820016581391
"Psma8",4.60600141627452,4.6774850146312,5.13954165254421,4.50541117926971,4.71172715084446,4.96781347905496,4.34396127039671
"Rlf",7.09060428158206,6.77064235555699,6.50653974258791,6.59534118704063,6.39990620235664,6.60117479698958,6.34967135070019
"Ofd1",5.05022331838523,5.60805133309848,5.97247124765103,5.5513930910823,5.48987868409889,5.59491634212895,6.00565239237813
"Mrps33",11.0083961260493,10.8513870731646,10.9177103346499,10.9237518368439,11.049919185337,11.1225480977591,10.9758386556453
"Syne4",5.43303843607945,5.54346442465962,5.38136062800078,5.61836948201404,5.40326615419167,5.57035215924711,5.44369177857954
"Fyco1",10.9015655761858,10.8912506428297,11.1059321387274,11.3156060792198,10.738186775011,11.0274324136228,10.9786176603754
"Tmc4",5.5740403345846,5.36116498183813,5.47979545872038,5.34487627837954,5.37313611334725,5.54919723000725,5.35180236630709
"Krt33b",5.84426738211399,6.03427792493697,5.5692363010856,5.75217584124634,5.86166719324825,5.72249121676681,5.66944598784059
"Slc27a3",5.13569451283154,5.18996190481515,5.32804059441185,5.27044204168141,5.19412567269694,5.52616210793955,5.41926239341378
"Efemp1",5.81859631358627,6.44267134804799,6.83953424711108,6.43875077468221,6.75853351072243,6.18559165401121,6.17367034125623
"B3gntl1",6.39568510179715,6.44879335603653,6.43617816684054,6.47906819713158,6.38581461192456,6.57905777579398,6.41449683818491
"Arih1",8.46293521368179,8.35081614600672,8.2556016460427,8.49608944898188,8.56195846282492,8.47492018640648,8.46277727538787
"Appl1",6.90664339268052,7.0206265394794,7.14244366389715,6.74591347058457,6.66617584705856,6.69954302651946,6.78532024093785
"Npr2",8.54642678117,8.43435196261352,8.76004692086342,8.77727126284383,8.47699260533368,8.43051724149716,8.38541308967946
"Wnk4",4.94907329013039,5.07898420715009,6.04905806269243,4.97298336911341,4.62440116158012,4.99009701847705,4.79793745946841
"Atr",6.7908649396363,6.89208800384604,7.12926663195824,7.06992681847662,6.80907778469077,6.7495488822569,6.85721106216399
"BC022960",4.44051553736382,4.64018534698602,4.35764595267515,4.67294880385372,4.59215692548687,4.57217408397161,4.34329034091839
