"","b.wt","b.wt.1","b.wt.2","b.wt.3","b.LCAD","b.LCAD.1","b.LCAD.2","b.LCAD.3"
"Gcsh",11.6557770246432,11.4849138526627,11.7942504668297,11.7838401221165,11.5808926108849,11.5010700144298,11.6450605176586,11.739843336115
"Gm26643",5.06971690108314,5.06215435873222,5.06547882289095,5.30384210706641,5.36077595481796,5.42482906227713,5.29397295286282,5.27437971883464
"Slc9b1",4.19860191956223,4.25181761660381,4.34790632750144,4.09829844095295,4.25405412177883,4.22001843379195,4.35567088589813,4.09029965609434
"Mnat1",7.27272840269921,7.27563231581278,6.95284314939267,7.26816599679153,7.06180200604707,7.12713912570198,7.5857171634316,7.5546560735613
"Sco2",8.05862052495574,7.81496903395297,8.38203805453005,8.00531666655386,8.46818740124248,8.43950462559695,7.85221000563526,7.83777575847971
"Nup43",6.16912648924427,6.34800388116259,6.3315578299629,6.32172875476279,6.08987263176367,6.30625717161819,6.34964033942795,6.29166930435332
"Sox5",5.63028002093338,5.6268270789661,5.57824141806741,5.57265237709767,5.44067298926411,5.64067434707586,5.79763864355634,5.75388452062237
"Ccnl2",10.0026350991925,9.78532426825963,9.33137621979234,9.5125263632184,9.64991042214471,9.55020676378695,9.60541448105154,10.0325128764158
"Fbxo9",9.08635610313231,9.15316403516941,9.37450856748687,9.3482042855971,9.23482492592852,9.21397633071256,8.92123925241121,9.07824726889236
"Suv39h1",5.34523121681562,5.45717312686451,5.44460295605407,5.41792766805955,5.31559638263451,5.35533633020031,5.60272348670426,5.40120796899716
"Mast1",6.0812149799657,6.01868693461836,6.22981073116792,5.96336582530165,6.12859546047174,6.07991957485539,6.04948629496859,5.89561386278669
"Cox7a2l",10.7563429046232,10.5644785212909,10.5265815271368,10.6014052101454,10.7174622877576,10.5415175497771,10.5906879976121,10.6271012235729
"Chmp5",10.5480737859689,10.3782014191428,10.5420360944951,10.4803132959207,10.6426296482563,10.5636462694841,10.6123390434648,10.6833982887427
"Dcun1d5",8.86971668684759,8.50241852360998,8.3804608053389,8.49864958833585,8.96017081599983,8.70901396856216,8.41707797630339,8.32906527721629
"Ackr1",6.05534122683802,5.86423783307683,5.7994527787965,5.87923762302349,6.1127724741696,6.1196693979501,6.26366131596521,6.29361337775495
"Itgb6",4.32361171105216,4.35668838116655,4.30581683441397,4.3966825561878,4.35388289747301,4.36078754078724,4.23505935258687,4.33559680164217
"Tlcd2",7.47537141498504,8.3069592086597,7.57459307324336,8.40275755831664,6.73451047392668,6.89713996596279,6.8590683275862,6.95156902902718
"Sntg1",4.61207342882627,4.63445096662721,5.13916248856689,4.81073567494264,5.00729418985364,4.75333732201746,5.17074249734773,4.52885526681721
"Ap5s1",7.13961386782941,7.34008566835314,7.65929352667931,7.65876627800018,7.56127064417814,7.67977357012638,7.706663744273,7.40232882990917
"1700074P13Rik",3.50474406483606,3.77058149426127,3.85321951594611,3.81676383063765,3.599963647955,3.8099339061445,3.71782949825366,3.75819826554918
"Prss41",5.97887415924518,5.92633101047754,6.09849535588272,6.06974362031972,5.92530061002943,6.17224167155485,6.21976813094661,5.96802852583733
"Prrx2",4.4656510948483,4.57169962111672,4.69178343260045,4.20104835317919,4.58604387617762,4.52012349485771,4.44887829325663,4.54389807449324
"Nudt19",9.30914381353417,9.241845783338,9.43756770346408,9.41298851690736,9.62714258017581,9.77395809529527,9.50902957766536,9.51265859914014
"Aplp2",11.0953991855148,11.3801890270309,11.4911937091721,11.3555861925085,11.1844254159028,11.3302295110293,11.4516700734674,11.3636449750717
"Sync",4.87534366683216,4.84270347043032,5.04561505509116,5.02142765397446,4.98671587146076,4.93347332351166,4.86141400389037,4.97959654217031
"Spr",8.14313123696908,8.03518487657845,8.13059424288651,8.3455753882044,8.30220799279226,8.29246520487728,8.61907577496909,8.2512531234236
"Mettl6",7.14179749578742,7.12756753986425,6.79867105908696,6.78208769735683,6.88998215619096,6.8702782107756,6.69592545462904,6.97031864007966
"Aatf",6.87440489196584,6.8868684756872,6.74681802434179,6.8135486100299,7.07079653120663,7.16161493484539,6.95005460648251,6.87088781747856
"Epha1",5.24826407771467,5.25248795888154,5.1764309974405,5.15086514749945,5.29324250372326,5.36211681660053,5.32898362655015,5.20385545535658
"Plcz1",4.10821920039626,4.06443474139953,4.04323525736642,4.03279398154738,4.1348754264809,3.88232596394421,4.12967121455798,4.03628045047022
"Gm13999",4.4945186563631,4.45598405188672,4.73115879811331,4.50325872294673,4.3952217340662,4.6190233481476,4.71334939449178,4.5340829612236
"Tspan2",6.32982525012253,6.20936208303603,6.08413933231503,6.17918729670786,6.1491640986656,5.9358196930295,6.14198722437392,6.02885255095017
"Mob2",7.82824326189531,7.78616381523952,7.97767638115798,8.13331311603369,7.98112056235503,7.96096184497878,8.0335616477802,7.99257465755946
"Fam118b",6.20245229960658,6.08392015821657,6.1363163880504,6.2251527653587,6.27963110129941,6.16482770194349,5.7441620914603,6.32215926824539
"Ak3",10.5890122750211,10.6402336757447,10.9016330641133,10.9823436146532,10.843663075451,11.0082289889894,11.135538888628,11.1304371189255
"Eapp",8.60894485850413,8.34946064490753,8.51549437757376,8.49591257368566,8.77067568547599,8.61431882813575,8.28635214269859,8.39046959026116
"Ms4a10",4.83351418641943,4.84856410481149,4.80856519608044,4.86409088648586,4.89201825725222,4.77712051925361,4.84242487130316,4.70330904676526
"Zbtb32",5.750112088066,5.83997059404204,5.87286187220659,5.83563419274728,5.96723172406,5.76204062859682,5.56840231047516,5.57871242160809
"Med27",6.84055374566673,7.30022716282754,7.36461917905984,7.1078948653025,7.12497902083527,7.31775004735357,7.41515781277413,7.21165666622611
"Apoe",11.0478534613186,10.93627074111,10.0810833959346,10.015048965636,12.1152563311833,12.3405647724669,12.1919231535786,12.2002754885428
"Krtcap3",5.46290773255064,5.6875991902414,5.9382558177716,5.50648312592394,5.49632121780563,5.76373096645572,5.8206982391657,5.76347204847146
"Rnf19b",6.74116661838712,6.54193205209202,6.56354454424506,6.87785768597433,6.78171149149231,6.50255268766296,6.68851462162561,6.9520862809479
"Spn-ps",4.62387657496799,4.54266064791558,4.55865379109865,4.60496241090715,4.6064290211338,4.4782127348461,4.73173479316236,4.35383132115569
"Cntd1",5.94013050642656,5.94837324766886,5.92443396914006,5.79655311037631,5.97068043772965,5.83834661044678,5.97187918578471,5.83427134062167
"Prss40",5.54458528829583,5.64630985754864,5.78230187913659,5.5313834880863,5.60986418239023,5.70746614985276,5.78492688813555,5.64059547937403
"Haao",5.82045981375709,5.94935126951633,5.79330869956737,5.89024408827064,5.9034928981469,5.72504709470196,5.99926990177014,5.80148032880484
"Ube4b",8.7031373750679,8.85064622301163,8.39944016382965,8.51512296029063,8.48870137502132,8.3284918976242,8.40259997621206,8.48941615077239
"Pdcl2",3.94957396462669,3.94957396462669,4.0236739925318,3.87408281739357,3.85351945927999,3.7294248635879,4.01422923020483,4.00141900400881
"Nnmt",7.7589449814052,6.04856586449203,7.67039154782741,6.90359592886072,9.32624812760858,8.93309215166674,7.86737969393742,8.40159228442077
"Snf8",9.53709597014559,9.32028383843403,9.49336623065432,9.31380847840178,9.51750275018554,9.39158055847683,9.33055122956049,9.39381593074056
"Mal",5.94675029709723,5.78119582717525,6.1853954126075,6.04673346436945,6.15758391203698,6.16266551043526,6.06559596284437,6.08111487064828
"4930507D05Rik",4.4080683801598,4.45646346846331,4.64531419060172,4.53700930139974,4.58513429142711,4.54195858206925,4.54638138642609,4.4415942935347
"Supv3l1",8.26759477619901,8.21358450487342,8.50468217830891,8.45512970964355,8.57369010797898,8.61345789192239,8.42247793608337,8.51604237856138
"4933429H19Rik",3.96351241037371,4.00525625006778,4.09859658226857,4.16404052675972,4.11977290463784,4.14296051258192,4.18244449177298,4.31201126789838
"Cpb2",4.41193180073193,4.39011499160217,4.39973848786288,4.2626847105332,4.3940996869371,4.36211685167705,4.38184082073602,4.4601269612054
"Frmd8",6.91413023849913,7.45292516906307,6.7729191748258,6.90904617420527,7.03738925095083,6.99655438472452,7.07457351064534,7.03129097385172
"Nkx2-4",5.533837891998,5.78141019385251,5.68451197799233,5.61124036633132,5.62242700319795,5.69128545445824,5.77231915358441,5.64637737458207
"Elavl2",4.17351068840866,4.04724292272803,4.20434432497856,4.13908400722813,4.17340873798447,4.19771594141219,4.26982908424886,4.00657455135312
"Nacc1",6.70861354212137,6.63657959180628,6.8262410079516,6.72723801411414,6.89442302916816,6.78769948152897,6.65777051204862,6.62200223237008
"Mcm10",5.48059124286112,5.59230817036996,5.64929823245294,5.36055088768349,5.3830693669622,5.47154882064212,5.25130724094928,5.37790896413583
"Pigs",7.8743428560823,7.73265221187,8.09020321394465,7.85792397023539,7.85912661211637,8.00370887209752,7.98016357474323,7.85578630581376
"Pnlip",4.5596157952185,4.64090534412193,4.75396190345323,4.59302329979125,4.63205615864842,4.59747724347593,4.61875686950425,4.52926921316521
"Kat7",7.47006978448576,7.64767689366458,7.70478091151144,7.54193178500923,7.6182608450849,7.68866709860491,7.86655900447142,7.54286164956101
"Thtpa",7.81823112691059,7.7052698884515,8.11161053354417,8.01553918851484,7.69027946161573,7.93895281353796,8.11629857411739,7.9186836940321
"Mela",4.37027138550914,4.53456624133611,4.54419382122029,4.29969756641355,4.23880198946637,4.37963091936169,4.39577779860808,4.39325800539476
"Cpne1",9.18067359041428,9.35724165985303,9.3015690366682,9.28168689207581,9.26543806816333,9.33795165502534,9.19165517500232,9.17823035886501
"Klhl9",8.92383577129226,9.11351389488568,8.7822894931129,9.03759856610607,8.90776637624308,8.83640198884877,9.08950424185691,9.11903292484344
"Hmgcs1",11.2838861881992,11.1291605114775,10.8854763684473,10.9981370751626,11.6149803355776,11.5168956634124,11.20588075823,11.3148283315083
"Cdk5r1",5.23430950348268,5.36648800972521,5.40804423087679,5.16892942886203,5.22232041359947,5.32921293654279,5.51200381894356,5.32721401897443
"Prss2",6.05019380766538,6.29711364304342,6.44082508897132,6.06270004724456,6.18399944546343,6.13232979906345,6.44904073848351,6.12667056007817
"Slc7a6",8.8802783631197,8.31607419874259,8.15010642774056,8.00416876999032,8.29181892592235,8.22494497997378,7.88269314546605,8.32708783054595
"Tcf7",5.43016448570687,5.39832238912471,5.28447656257168,5.26066550290882,5.41178268905839,5.47224057503449,5.50987350794398,5.39946579058997
"Rpl38",13.0154885791733,12.9349165354007,12.8882540877956,12.8930358366076,13.0400656954286,13.0978326455459,13.0549935963977,13.0649404314111
"Edil3",3.98818182969361,3.95185721850388,4.02829946147491,3.85591749399513,4.02475529455787,3.90681211086349,3.9749136284721,3.9646055789412
"C78339",10.0015740595998,10.0527699935986,9.98458486471767,9.96431815852508,9.96863979640368,9.82692508005053,9.62284846877325,9.90122881714062
"Abr",6.23853784329939,6.13110584363101,6.37012381753934,6.24568655932893,6.20468909808609,6.20639988931918,6.13871332273777,6.32008549883247
"Parl",9.72514911296866,9.91042708203268,10.0105467076512,10.0232496682392,10.0442829073294,10.2364129713803,10.1434983953884,9.98124031959954
"Ubr7",7.19636225161655,7.55805142026655,7.37789507319475,7.40339154948576,7.3657820205634,7.48801608010028,7.57293547174559,7.48456936842046
"Swi5",11.4003181486179,11.1970854436729,10.9832143813749,11.0184526631311,11.3769015653165,11.2713088287135,11.0405178214392,11.086761478573
"C86187",4.40894318990734,4.30145975904199,4.61243577866283,4.65820165525111,4.44834953017271,4.24282358028997,4.37381884708216,4.44051839438982
"Clcn3",8.42346686370688,8.24338863386002,8.31065311975772,8.46776397293731,8.43551421643548,8.19249430913729,8.10263026180371,8.42330098984914
"Gns",10.2164323107325,10.1267242807295,10.3657180685136,10.4144457708346,10.4667419670619,10.1448850798719,10.1013136384189,10.3274403115845
"Epb4.1l2",8.41635767603297,9.18940350346652,8.73395546767149,8.80127150776716,8.59296965421445,8.91409596616146,8.92805572079217,8.92749776853432
"Dos",5.5675130182789,5.47897018766091,5.74889003291647,5.50062642100952,5.55172699250573,5.36530010940769,5.30472000207512,5.32519809569302
"Glt25d1",7.91147746836298,7.62158678660659,7.80504772879255,7.90967903313463,7.81377586926551,7.61367868480959,7.51787449998789,7.67057103023438
"Tsr1",6.33724438828204,6.11165379950307,6.33391277883369,6.31693133364613,6.55670407157252,6.56493660174831,6.07314113297426,6.23751840394977
"Pygb",9.03920174078157,8.93917655512535,9.08191784558958,9.38368615068582,9.1236285654329,8.95401671858055,9.41539869137415,9.49346250645277
"Gm6750",8.83901027128392,8.53156182511319,8.14583297463644,8.48167997560649,8.58521367310133,8.91842460919469,8.61135093497199,8.8653841366135
"Reep1",5.04685677335068,5.22010658687984,4.96114094488274,5.46534535148637,4.8414017377943,5.03810712151336,4.97705360872778,5.29474534825458
"Myeov2",11.0554677136462,10.7989769135265,10.9636802619009,10.9412426042905,10.9794120888269,10.9441249272004,10.9323805312869,10.8643308000868
"Lcmt2",7.18653442983748,6.68665697407513,7.43900828217569,7.42987636221798,7.68825009928661,7.56239943280407,6.87633509413776,7.21046211957228
"Scap",8.50894928528188,8.28987987137168,8.54720591724035,8.58824157889577,8.65388484400127,8.50437640060121,8.40255165156369,8.49883086115679
"Ankrd13c",9.7112816872741,9.40668770123911,9.46710969128621,9.41333286560144,9.49772731681884,9.44076059812919,9.20488735323688,9.55687424936629
"Ireb2",8.07786373491113,8.22840698277112,7.86680031585152,8.03191178570099,8.08819567147229,8.09283455819191,8.21130847252414,8.30606834449912
"Rpl41",5.02297592507668,5.00219438265002,4.7406406113564,4.82330369636992,4.99168582214814,5.09792618315175,4.85706334829465,4.85706334829465
"Cct2",10.0699894183755,9.99490542093872,9.70762437841464,9.72444907823965,9.88764195693054,9.84040207114708,9.70444967026668,9.96797090658495
"Anln",4.65663336859356,4.61312577891706,4.78112886384965,4.74084177298442,4.23486417128499,4.37710194885685,4.4922699429098,4.29045006072394
"Nprl3",7.57919689618396,7.70300384005083,7.90300849493307,7.97304822991491,7.94856259547832,7.81292769689733,7.78622675462426,7.80803965324676
"Chfr",7.92303071436859,7.77470721509086,7.44219421922173,7.62691921288221,7.73067327200657,7.53678560478401,7.51762187485717,7.87140881589694
"Polr2b",9.34784035814723,9.52143182102124,9.30892475008669,9.48035904445552,9.46529000122385,9.39529420185988,9.50557518658063,9.56375697399232
"Ccz1",9.2472525159736,9.24974824111145,9.31945423270784,9.47083942839908,9.39360046423197,9.37586309671953,9.32371232623487,9.33802611214857
"Dab2ip",7.91135315590294,7.97621772046532,7.87411590129503,8.34214402239568,7.65249302001517,7.95784995906252,8.01205449887386,8.12971694526396
"Prpf38a",8.10266390465161,7.4693551217912,8.0035839667746,7.88286738322447,8.1644144161156,8.05967812152166,7.72741031724321,7.9726910459038
"Naa35",7.94782016947742,7.84800135235313,7.95527002046643,8.03071215425024,8.02150833950494,7.88348710483231,7.88455335499284,8.05988280444649
"Sox4",6.09333325835365,6.8986607082325,6.60768850155736,7.32646652031408,7.29806760969446,7.52048165239335,8.16234016630831,8.14324569857195
"Tmem30b",4.24675944483563,4.21791172470325,4.11474414212227,4.21533434309961,4.33967024257053,4.28388074230669,4.47077176383489,4.28784562763474
"1190002N15Rik",6.68919549805468,6.44693010225487,6.7365887084891,7.15887157102416,7.74676709812812,7.54423173622237,7.19421222042224,7.70011431209756
"Ppp3r1",8.12076112790993,8.06202933110259,8.19560603178551,8.17538012824707,8.15668506406708,8.02141350039148,7.96665644925681,7.94141692011099
"Commd2",7.7184238949651,7.60841983984721,7.84670353696887,7.73661231605155,7.87167451117955,8.04663276676547,8.006371525859,7.82211400345218
"Slc35d1",6.05047840691936,6.13294931259124,5.92820069569926,5.75714008726932,5.76935045098468,5.8074121134774,5.60099838147478,5.95342393605437
"Arglu1",8.90857944894328,8.5121044565225,8.35839561795902,8.66684833713029,8.73905671836445,8.49738187683447,8.5986611518294,8.72807736633615
"Gm6415",11.9349470078659,11.7678098289789,11.8929243480288,11.92809298029,11.8622855512152,11.8699531614114,11.7663783784592,11.8770885395975
"Aldoa",13.9518734521177,13.8879103771803,13.7277018933153,13.7986590446506,13.6351863629245,13.7940667595411,13.5075278259399,13.7120980540935
"Inpp5a",8.72927666478925,8.41125301700778,8.38033871763016,8.38166333657544,8.62532529087035,8.51141838410676,8.30632012065271,8.54412843177852
"Ap2s1",9.3257685049952,9.27864171182162,9.34938045008848,9.38670439550903,9.36148831011461,9.30510139651942,9.27486615243253,9.36693675886197
"C330006A16Rik",8.46281715678025,8.32297421043547,7.88319776898196,8.28110695776275,8.48525614109784,8.05540934369349,7.65974235528664,8.46144875132043
"Sec23ip",7.74640803812912,7.78677943141208,7.67535351451577,7.79613736474078,7.73750161357991,7.7374401627724,7.64405916268817,7.55513865927485
"Coq10a",8.55175991705986,7.97732357581445,8.72533360302285,8.83770778846779,8.94442367474018,8.53319952174227,8.30540276749886,8.59952126095076
"Tmem199",8.01715282227805,8.02691456318669,7.65139631775459,7.66951991392398,7.85473675859829,7.72253378582863,7.4548092368001,7.68160288785261
"Bms1",7.10728508862293,7.19480323656841,6.87795732615937,6.97602274271775,7.11566492896383,6.94923638331227,6.80185171284476,7.171123443225
"Fam117a",9.54709339536037,8.87737945102278,9.50889019673779,9.62098212598624,9.75754352195374,9.18997005623119,8.980661367486,8.88822168429092
"Gnl3",8.46522334134122,8.44779394013648,8.21195704596321,8.07317156008077,8.49839688513407,8.47014620431196,8.07489286030431,8.16839117260978
"Pcbp4",6.39791607005795,6.45816127474872,6.36267776826723,6.59325945081239,6.41952957683105,6.42060292483257,6.26897856414628,6.46671350412244
"Tubgcp4",7.80204781995428,7.8058310224849,7.15662162877256,7.476559421055,7.4816092658735,7.29665825747067,7.21431416608202,7.62400784701175
"Nlrx1",7.61947639857251,7.41738748717695,7.22940161387029,7.69692998091094,6.85711810498922,7.11479906074806,7.58864493486543,7.73856546706707
"Ncbp1",9.40659714828776,9.21199134746219,9.13984114128557,8.96761229024939,9.33716761566899,9.20167735208507,8.62700077309254,8.97043610484373
"Vps41",8.59866636826557,8.66192249078311,8.74814350622667,8.71184459391908,8.67140310627234,8.66570222993417,8.67192494411849,8.68735746214528
"Pnrc1",9.92940525124224,9.71659235314068,8.95064256112321,8.71518438596603,9.33853640561189,8.39444240241522,9.19769173590453,9.39520106473756
"Wnk1",9.81635108995719,9.78617166647311,9.49229950530481,9.7242500511436,9.5565851746499,9.68373003639683,9.48930273339872,9.94072024767582
"Pld4",6.15136000407419,5.27372832470607,5.49041994885763,5.48111872259275,5.81545733411203,5.85820812709406,5.75203849406294,5.67962410847053
"Chmp6",8.39645767872231,8.32457931453143,8.60854913501558,8.55567556671959,8.64093784194332,8.51559253877755,8.51326747851937,8.43125530307636
"6430706D22Rik",5.83066570208785,5.983404655697,6.08187916293356,6.28069242641552,5.31891243572411,5.58646892452325,5.5090561929608,5.55786005800437
"2210016L21Rik",6.88616040119579,7.12099612344194,6.8522223675893,7.11339129328447,6.73243617446191,6.92896078324532,6.66094871942627,6.94342663358104
"Txnl4a",8.85647811522422,8.80208918014107,9.05817392932054,8.97791180146212,8.8724617519256,8.89007808893683,8.6237234797404,8.554864894172
"Ermp1",9.48856160273073,9.54489895960093,9.58586981705844,9.63454625957608,9.3830633602765,9.48998548144811,9.61491581829222,9.69766044440846
"Sec62",8.68366141800395,8.60227015853945,8.67947945486693,8.67079876193952,8.80783712443287,8.63604489772576,8.44854394894997,8.70914235513442
"Zfp213",6.17991724868106,5.95521119179964,6.07047283862476,6.12169886091946,6.58544775073376,6.47204010912891,6.19652560694869,6.33791353327428
"Srp68",9.20769683907101,9.02790157450934,8.92433645444978,9.07023627494764,9.00742342786926,8.98986150830106,9.08277033114408,9.20918366367574
"Chchd10",13.6306774610683,13.6104024778077,13.501067905231,13.572643093022,13.4716447980976,13.5423029760731,13.4874802570772,13.5088097307439
"Acvr1b",6.07361377348532,6.08637468134987,5.90587099539935,6.33430108848825,5.899576195905,6.15299409864333,6.14910548554153,6.2784217377654
"Cry1",6.2966794845527,6.87232446672436,5.2781361851478,5.03732774649682,5.41844459016226,5.33415076612917,6.41749046268352,7.0631256092292
"Uhmk1",9.14854242349796,9.04188060338544,9.24858286540314,9.29598997004476,9.22116657599457,9.13363827031823,8.94366263301513,9.2012424084309
"Cd38",7.62595462814249,7.39215721462187,6.98068869141452,7.01158947738232,6.91739907119816,6.99873135851345,7.1385184837734,7.45234352913472
"Trio",7.77946739493034,7.82016210959592,7.23349749784347,7.45851681575308,7.50523585335953,7.46425542596881,7.35416980558566,7.79152228002109
"S100pbp",6.81018639337389,6.85958149850782,6.3720197196069,6.67230944081445,6.77726412752446,6.43504813254751,6.3405366335462,6.49611908385151
"Nisch",9.04908611506718,8.76405554910773,8.75473327249168,8.80199223882089,8.76334634130789,8.60998270112303,8.67201831124928,8.77487401394203
"Rhbdd3",7.71989954383653,7.81951538268432,7.7667475323837,7.85238782839,7.74916711137928,7.69678428676559,7.83771508319465,7.81766808523801
"Ube2o",6.14369442497444,6.30108202947632,6.20381976910039,6.12803557708114,6.03861088889206,5.83246329298753,5.996455184821,5.86318110926663
"Rrm2b",7.68905016231815,7.5970368577442,7.66350793811678,7.56311083315304,7.94166664358725,7.9074864258297,7.81825730285881,7.97805264611693
"C77080",6.93593261261071,7.16721489969265,7.16070513494135,6.92923970526926,7.07737023338349,6.90731576731522,7.03596540976642,6.74334187788554
"Ubn1",6.97833488056458,6.95693256574019,6.57406995257568,6.6912832626786,6.73471409054157,6.45958948674096,6.36180686468855,6.70418787744228
"Zfp871",8.59481238753929,8.67292022877708,8.16255195496934,8.39188197231568,8.32766051097437,8.35495378297604,8.3345985758051,8.87421988311631
"Mobp",4.11913424973336,4.08588041249156,4.20859120851661,4.19026810321052,4.09100282885725,4.12080232487286,4.33105252664942,4.04140049851077
"E130309D02Rik",7.59151389420432,7.63925466900059,7.52743466292603,7.62133629965704,7.68313484473147,7.63782275597799,7.51659702593883,7.49912160789915
"E330034G19Rik",3.96036055654248,3.97446534424364,3.99489357128041,3.96105261934522,4.14705477506732,4.30923557079798,4.06333105117408,4.00845721796383
"Rdh13",8.42086026508342,8.09585671298462,7.96355342378246,8.11222549766114,8.39772605143713,8.03568460720863,7.43676899897737,8.1529779807489
"Pomc",6.10432560889615,6.10670472978965,6.31996743003833,6.16900829835033,6.261038556385,6.30999380315249,6.22372853990071,6.21291993183895
"Jak1",8.21879602322443,8.41106837373666,8.15052595948035,8.16569059987956,8.1679612832472,8.1368428748525,8.02974669565328,8.40339390022387
"Mroh1",7.92015172762291,7.89304203480109,7.90483900780176,8.03788860299131,7.96304414140683,7.71950484797709,7.9383578424913,8.2315569703096
"Sun2",10.691204981155,10.6902713763935,10.6083536168654,10.5025282195459,10.5546169570985,10.609792722667,10.5689897315174,10.6639232679773
"March6",10.2408962516225,10.1155156685452,10.3379230080726,10.323552128462,10.4206236649764,10.2775592893919,10.4295253745026,10.5469732466299
"Dusp9",5.19261766472916,5.37562590393472,5.40326839289235,5.31712970310746,5.23421328660933,5.19770328344666,5.36923688109038,5.12013186654876
"Ppp4r2",10.3754654414814,10.4551525244311,10.2147408167299,9.95493026927914,10.5179586854167,10.3248901285329,9.93452261993521,10.1042442604166
"Abat",5.0148505540869,5.10257205415001,5.06845284235697,5.24973483711562,4.94425013730666,5.07146596660814,5.07327372189585,5.16786729350914
"Ino80c",7.64477157784949,7.53409242624779,7.79077672869808,7.66291613110841,7.75502735665376,7.68299668980429,7.57106112165114,7.70408063004276
"Gm21399",12.2368613769112,12.2862494666691,12.2798917950286,12.2497609864636,12.3535578398997,12.364230033372,12.3222245143137,12.3113928685198
"R3hdm1",9.35267833680218,9.00110442232649,9.02494045108532,9.03579131642004,9.43800738698996,9.04912664025316,8.87867354426758,9.28584383789961
"Mrps26",9.03511706307937,8.83381361277351,8.75642295463091,9.0284987063831,8.9938316526705,8.91354660046959,8.62273602191697,8.9128837689728
"Dnajc11",8.41759046476504,8.44650615681043,8.76489190440256,8.63110089831634,8.90392333391664,8.73657485831385,8.61968305043992,8.41723550428124
"Tpm4",10.0389242005387,9.86358928414885,9.28597363487467,9.10057732523528,9.2384280754452,8.9240636514911,8.66840934821193,9.16245553103434
"Eif2b5",9.11175253178713,8.85569481388398,8.70354275077574,8.81282998137471,8.99842457374403,8.75054363342036,8.6196613376134,8.91956140425289
"Bag6",8.7333279000019,8.91430948212121,8.66814799361967,8.74121567265514,8.82828807824284,8.67546946778942,8.49621585533999,8.85159970538242
"Spag5",4.3141471094794,4.23287691463493,4.31457114855951,4.34394618608402,4.23572601304144,4.2330556151935,4.42446267655211,4.45820187456171
"Ggnbp1",4.76280642929112,4.74851941194345,4.91402767026928,5.07513425200452,5.01883310066429,4.95550535764435,4.76973958498406,5.01270006539516
"Clvs1",3.98943015164172,3.80226198893721,3.95274683743697,4.11057330090366,3.95636151966559,4.10528994943926,3.75682849087372,4.1814627818809
"Cttn",8.85982001114169,8.75740300973228,8.71716539646702,8.68000573166474,8.49658689345874,8.55700380396217,8.47429745788482,8.54860398919135
"Syt17",4.81227317816033,5.08464075975187,5.09454467897168,4.92818342386598,5.00321675445422,4.92114061085881,4.95499934222184,4.84887570599599
"Atg4d",8.67002493635473,8.5230388842922,8.62603277391087,8.68606852942088,8.94785974590802,8.59384438464897,8.04742234730394,8.24366574914777
"Asb4",4.50460599715875,4.51905358515997,4.21340296635416,4.39444232095432,4.42059494194503,4.52483745581403,4.58062673473991,4.43674465087985
"Krt77",5.00238892737787,5.2137722503172,5.05782701334255,4.82494973121185,5.10841376227732,4.83544446008638,5.11331564860358,5.02318006578845
"AU020206",8.05071537592735,7.49414780047649,7.22688764984109,8.07483480685188,7.36463257251643,7.60107136670353,7.44526387038268,7.95806597387012
"Sdhaf1",8.83568767844855,8.34395503649487,8.9340887425515,9.15168195380148,9.08554166439257,9.08452896146327,8.82544135024717,8.83693786035364
"Spag7",8.08915139711245,8.0785016562633,8.22379784896929,8.59799955693603,8.34043787038103,8.36506849227855,8.27746195450752,8.04516225923462
"Inpp5j",9.30204207517554,9.35651689553993,9.59874724647743,9.24885737236342,9.41774270558443,9.52223873522122,9.71565729382559,9.32681184052418
"Pla2g1b",4.5262026648904,4.73336204219838,4.64935115151522,4.6729513347214,4.70075108471441,4.63649880335033,4.71249460392046,4.67419558792972
"Tufm",10.8052358573474,10.6301718220867,10.9195365861978,10.8544693278592,10.7164125690979,10.6955395076339,10.7469959228613,10.7082977002037
"Zfp277",7.31376835311781,7.55157477011031,7.33431762710385,7.51439625150266,7.28754515573229,7.38856798827205,7.74070600005632,7.67629914743336
"Brip1os",7.96317295307182,7.71279481131361,7.41057066306831,7.6324843854102,7.52122250226642,7.75119067268304,8.10732181432682,8.21710782012854
"Cdh5",8.03736198613025,7.75906385106789,7.63707461321245,7.77992991744887,7.58167474761308,7.46597103728327,7.72767389937093,7.93444767942818
"Cntrob",7.27369211301517,7.36146966747151,7.34405662264929,7.55264566073336,7.39081761461045,7.3749780720482,7.32913445235146,7.53224759732689
"Rrnad1",7.27851682887961,7.17854494922831,6.33041337033975,6.44808821544015,6.59977481280109,6.50914807749474,6.53532608393273,6.68573709753027
"Fermt3",5.96085170145039,5.51758610164153,5.32068166934158,5.2860652253134,5.2373668359762,5.40310421672706,5.20553018338415,5.16384231081432
"Asns",8.96405250214641,9.34949288966481,9.4230308170008,9.29871484154703,9.49487022132298,9.1282526292226,9.5653249218224,9.60596647045716
"Mdh2",13.3070970085087,13.384467080468,13.3739518399809,13.4700160503888,13.4070555407317,13.3730537486938,13.4274167600107,13.4361697792219
"Kras",7.90646288133529,7.73490728841569,7.62512558419125,7.46371066916348,7.88973873018818,7.65923805204357,7.31760355244574,7.60007302673055
"Dhps",6.74280678957434,6.86419920934421,6.46008601110531,6.69376808140205,6.85846427919542,6.73157278725125,6.61479927371453,6.95119517765997
